repayment_id,loan_id,customer_id,due_date,payment_date,due_amount,paid_amount,repayment_status,days_past_due
RPY0004936,LOAN000199,CUST00696,2025-10-17,2025-10-17,1362.28,1362.28,Paid,0
RPY0004937,LOAN000199,CUST00696,2025-11-16,2025-11-16,1362.28,1362.28,Paid,0
RPY0004938,LOAN000199,CUST00696,2025-12-16,2025-12-16,1362.28,1362.28,Paid,0
RPY0004939,LOAN000199,CUST00696,2026-01-15,2026-01-15,1362.28,1362.28,Paid,0
RPY0004940,LOAN000199,CUST00696,2026-02-14,2026-02-14,1362.28,1362.28,Paid,0
RPY0004941,LOAN000199,CUST00696,2026-03-16,2026-03-16,1362.28,1362.28,Paid,0
RPY0004942,LOAN000199,CUST00696,2026-04-15,2026-04-15,1362.28,1362.28,Paid,0
RPY0004943,LOAN000199,CUST00696,2026-05-15,2026-05-15,1362.28,1362.28,Paid,0
RPY0004944,LOAN000199,CUST00696,2026-06-14,2026-07-29,1362.28,1362.28,Late,45
RPY0004945,LOAN000199,CUST00696,2026-07-14,,1362.28,0.0,Missed,60
RPY0004946,LOAN000199,CUST00696,2026-08-13,2026-08-13,1362.28,1362.28,Paid,0
RPY0004947,LOAN000199,CUST00696,2026-09-12,2026-09-12,1362.28,1362.28,Paid,0
RPY0004948,LOAN000199,CUST00696,2026-10-12,2026-11-11,1362.28,1362.28,Late,30
RPY0004949,LOAN000199,CUST00696,2026-11-11,2026-11-11,1362.28,1362.28,Paid,0
RPY0004950,LOAN000199,CUST00696,2026-12-11,2027-02-09,1362.28,876.72,Partial,60
RPY0004951,LOAN000199,CUST00696,2027-01-10,2027-01-10,1362.28,1362.28,Paid,0
RPY0004952,LOAN000199,CUST00696,2027-02-09,2027-02-09,1362.28,1362.28,Paid,0
RPY0004953,LOAN000199,CUST00696,2027-03-11,2027-03-11,1362.28,1362.28,Paid,0
RPY0004954,LOAN000199,CUST00696,2027-04-10,,1362.28,0.0,Missed,60
RPY0004955,LOAN000199,CUST00696,2027-05-10,2027-05-10,1362.28,1362.28,Paid,0
RPY0004956,LOAN000199,CUST00696,2027-06-09,2027-06-09,1362.28,1362.28,Paid,0
RPY0004957,LOAN000199,CUST00696,2027-07-09,2027-07-09,1362.28,1362.28,Paid,0
RPY0004958,LOAN000199,CUST00696,2027-08-08,2027-08-18,1362.28,1362.28,Late,10
RPY0004959,LOAN000199,CUST00696,2027-09-07,2027-09-07,1362.28,1362.28,Paid,0
RPY0004960,LOAN000199,CUST00696,2027-10-07,2027-10-07,1362.28,1362.28,Paid,0
RPY0004961,LOAN000199,CUST00696,2027-11-06,2027-11-06,1362.28,1362.28,Paid,0
RPY0004962,LOAN000199,CUST00696,2027-12-06,2027-12-06,1362.28,1362.28,Paid,0
RPY0004963,LOAN000200,CUST00697,2025-06-01,,4688.46,0.0,Missed,120
RPY0004964,LOAN000200,CUST00697,2025-07-01,2025-07-01,4688.46,4688.46,Paid,0
RPY0004965,LOAN000200,CUST00697,2025-07-31,2025-07-31,4688.46,4688.46,Paid,0
RPY0004966,LOAN000200,CUST00697,2025-08-30,2025-08-30,4688.46,4688.46,Paid,0
RPY0004967,LOAN000200,CUST00697,2025-09-29,2025-09-29,4688.46,4688.46,Paid,0
RPY0004968,LOAN000200,CUST00697,2025-10-29,2025-10-29,4688.46,4688.46,Paid,0
RPY0004969,LOAN000200,CUST00697,2025-11-28,2025-11-28,4688.46,4688.46,Paid,0
RPY0004970,LOAN000200,CUST00697,2025-12-28,2025-12-28,4688.46,4688.46,Paid,0
RPY0004971,LOAN000200,CUST00697,2026-01-27,2026-01-27,4688.46,4688.46,Paid,0
RPY0004972,LOAN000200,CUST00697,2026-02-26,2026-03-03,4688.46,4688.46,Late,5
RPY0004973,LOAN000200,CUST00697,2026-03-28,2026-03-28,4688.46,4688.46,Paid,0
RPY0004974,LOAN000200,CUST00697,2026-04-27,2026-04-27,4688.46,4688.46,Paid,0
RPY0004975,LOAN000201,CUST00701,2025-10-19,2025-10-19,188.0,188.0,Paid,0
RPY0004976,LOAN000201,CUST00701,2025-11-18,2025-11-18,188.0,188.0,Paid,0
RPY0004977,LOAN000201,CUST00701,2025-12-18,2025-12-18,188.0,188.0,Paid,0
RPY0004978,LOAN000201,CUST00701,2026-01-17,2026-01-17,188.0,188.0,Paid,0
RPY0004979,LOAN000201,CUST00701,2026-02-16,2026-02-16,188.0,188.0,Paid,0
RPY0004980,LOAN000201,CUST00701,2026-03-18,2026-04-17,188.0,188.0,Late,30
RPY0004981,LOAN000201,CUST00701,2026-04-17,2026-04-17,188.0,188.0,Paid,0
RPY0004982,LOAN000201,CUST00701,2026-05-17,2026-05-17,188.0,188.0,Paid,0
RPY0004983,LOAN000201,CUST00701,2026-06-16,2026-06-16,188.0,188.0,Paid,0
RPY0004984,LOAN000201,CUST00701,2026-07-16,2026-07-16,188.0,188.0,Paid,0
RPY0004985,LOAN000201,CUST00701,2026-08-15,2026-08-15,188.0,188.0,Paid,0
RPY0004986,LOAN000201,CUST00701,2026-09-14,2026-09-14,188.0,188.0,Paid,0
RPY0004987,LOAN000201,CUST00701,2026-10-14,2026-10-14,188.0,188.0,Paid,0
RPY0004988,LOAN000201,CUST00701,2026-11-13,2026-11-13,188.0,188.0,Paid,0
RPY0004989,LOAN000201,CUST00701,2026-12-13,2026-12-13,188.0,188.0,Paid,0
RPY0004990,LOAN000201,CUST00701,2027-01-12,2027-01-12,188.0,188.0,Paid,0
RPY0004991,LOAN000201,CUST00701,2027-02-11,,188.0,0.0,Missed,90
RPY0004992,LOAN000201,CUST00701,2027-03-13,2027-03-28,188.0,188.0,Late,15
RPY0004993,LOAN000201,CUST00701,2027-04-12,2027-06-11,188.0,128.95,Partial,60
RPY0004994,LOAN000201,CUST00701,2027-05-12,2027-05-12,188.0,188.0,Paid,0
RPY0004995,LOAN000201,CUST00701,2027-06-11,2027-06-26,188.0,188.0,Late,15
RPY0004996,LOAN000201,CUST00701,2027-07-11,2027-07-11,188.0,188.0,Paid,0
RPY0004997,LOAN000201,CUST00701,2027-08-10,2027-08-10,188.0,188.0,Paid,0
RPY0004998,LOAN000201,CUST00701,2027-09-09,2027-09-09,188.0,188.0,Paid,0
RPY0004999,LOAN000202,CUST00702,2024-04-03,2024-04-03,2311.94,2311.94,Paid,0
RPY0005000,LOAN000202,CUST00702,2024-05-03,2024-06-02,2311.94,1700.38,Partial,30
RPY0005001,LOAN000202,CUST00702,2024-06-02,2024-06-02,2311.94,2311.94,Paid,0
RPY0005002,LOAN000202,CUST00702,2024-07-02,2024-07-02,2311.94,2311.94,Paid,0
RPY0005003,LOAN000202,CUST00702,2024-08-01,2024-08-01,2311.94,2311.94,Paid,0
RPY0005004,LOAN000202,CUST00702,2024-08-31,2024-08-31,2311.94,2311.94,Paid,0
RPY0005005,LOAN000202,CUST00702,2024-09-30,2024-09-30,2311.94,2311.94,Paid,0
RPY0005006,LOAN000202,CUST00702,2024-10-30,2024-11-09,2311.94,2311.94,Late,10
RPY0005007,LOAN000202,CUST00702,2024-11-29,2024-11-29,2311.94,2311.94,Paid,0
RPY0005008,LOAN000202,CUST00702,2024-12-29,2024-12-29,2311.94,2311.94,Paid,0
RPY0005009,LOAN000202,CUST00702,2025-01-28,2025-01-28,2311.94,2311.94,Paid,0
RPY0005010,LOAN000202,CUST00702,2025-02-27,,2311.94,0.0,Missed,60
RPY0005011,LOAN000202,CUST00702,2025-03-29,2025-03-29,2311.94,2311.94,Paid,0
RPY0005012,LOAN000202,CUST00702,2025-04-28,2025-04-28,2311.94,2311.94,Paid,0
RPY0005013,LOAN000202,CUST00702,2025-05-28,2025-05-28,2311.94,2311.94,Paid,0
RPY0005014,LOAN000202,CUST00702,2025-06-27,2025-06-27,2311.94,2311.94,Paid,0
RPY0005015,LOAN000202,CUST00702,2025-07-27,2025-07-27,2311.94,2311.94,Paid,0
RPY0005016,LOAN000202,CUST00702,2025-08-26,2025-08-26,2311.94,2311.94,Paid,0
RPY0005017,LOAN000202,CUST00702,2025-09-25,,2311.94,0.0,Missed,120
RPY0005018,LOAN000202,CUST00702,2025-10-25,2025-10-25,2311.94,2311.94,Paid,0
RPY0005019,LOAN000202,CUST00702,2025-11-24,2025-11-24,2311.94,2311.94,Paid,0
RPY0005020,LOAN000202,CUST00702,2025-12-24,2025-12-24,2311.94,2311.94,Paid,0
RPY0005021,LOAN000202,CUST00702,2026-01-23,2026-02-22,2311.94,2311.94,Late,30
RPY0005022,LOAN000202,CUST00702,2026-02-22,2026-02-22,2311.94,2311.94,Paid,0
RPY0005023,LOAN000202,CUST00702,2026-03-24,2026-03-24,2311.94,2311.94,Paid,0
RPY0005024,LOAN000202,CUST00702,2026-04-23,2026-04-23,2311.94,2311.94,Paid,0
RPY0005025,LOAN000202,CUST00702,2026-05-23,2026-05-28,2311.94,2311.94,Late,5
RPY0005026,LOAN000202,CUST00702,2026-06-22,2026-06-22,2311.94,2311.94,Paid,0
RPY0005027,LOAN000202,CUST00702,2026-07-22,2026-07-22,2311.94,2311.94,Paid,0
RPY0005028,LOAN000202,CUST00702,2026-08-21,2026-08-21,2311.94,2311.94,Paid,0
RPY0005029,LOAN000202,CUST00702,2026-09-20,2026-09-20,2311.94,2311.94,Paid,0
RPY0005030,LOAN000202,CUST00702,2026-10-20,2026-10-20,2311.94,2311.94,Paid,0
RPY0005031,LOAN000202,CUST00702,2026-11-19,2026-11-19,2311.94,2311.94,Paid,0
RPY0005032,LOAN000202,CUST00702,2026-12-19,2026-12-19,2311.94,2311.94,Paid,0
RPY0005033,LOAN000202,CUST00702,2027-01-18,2027-01-18,2311.94,2311.94,Paid,0
RPY0005034,LOAN000202,CUST00702,2027-02-17,2027-02-17,2311.94,2311.94,Paid,0
RPY0005035,LOAN000203,CUST00703,2026-10-29,2026-11-28,925.43,925.43,Late,30
RPY0005036,LOAN000203,CUST00703,2026-11-28,2026-11-28,925.43,925.43,Paid,0
RPY0005037,LOAN000203,CUST00703,2026-12-28,2026-12-28,925.43,925.43,Paid,0
RPY0005038,LOAN000203,CUST00703,2027-01-27,2027-01-27,925.43,925.43,Paid,0
RPY0005039,LOAN000203,CUST00703,2027-02-26,2027-02-26,925.43,925.43,Paid,0
RPY0005040,LOAN000203,CUST00703,2027-03-28,2027-03-28,925.43,925.43,Paid,0
RPY0005041,LOAN000203,CUST00703,2027-04-27,2027-04-27,925.43,925.43,Paid,0
RPY0005042,LOAN000203,CUST00703,2027-05-27,2027-05-27,925.43,925.43,Paid,0
RPY0005043,LOAN000203,CUST00703,2027-06-26,2027-06-26,925.43,925.43,Paid,0
RPY0005044,LOAN000203,CUST00703,2027-07-26,2027-07-26,925.43,925.43,Paid,0
RPY0005045,LOAN000203,CUST00703,2027-08-25,2027-08-25,925.43,925.43,Paid,0
RPY0005046,LOAN000203,CUST00703,2027-09-24,2027-09-24,925.43,925.43,Paid,0
RPY0005047,LOAN000203,CUST00703,2027-10-24,2027-10-24,925.43,925.43,Paid,0
RPY0005048,LOAN000203,CUST00703,2027-11-23,,925.43,0.0,Missed,90
RPY0005049,LOAN000203,CUST00703,2027-12-23,2027-12-23,925.43,925.43,Paid,0
RPY0005050,LOAN000203,CUST00703,2028-01-22,2028-01-22,925.43,925.43,Paid,0
RPY0005051,LOAN000203,CUST00703,2028-02-21,2028-03-22,925.43,403.93,Partial,30
RPY0005052,LOAN000203,CUST00703,2028-03-22,2028-03-22,925.43,925.43,Paid,0
RPY0005053,LOAN000203,CUST00703,2028-04-21,2028-04-21,925.43,925.43,Paid,0
RPY0005054,LOAN000203,CUST00703,2028-05-21,2028-05-21,925.43,925.43,Paid,0
RPY0005055,LOAN000203,CUST00703,2028-06-20,2028-06-20,925.43,925.43,Paid,0
RPY0005056,LOAN000203,CUST00703,2028-07-20,2028-07-20,925.43,925.43,Paid,0
RPY0005057,LOAN000203,CUST00703,2028-08-19,2028-08-19,925.43,925.43,Paid,0
RPY0005058,LOAN000203,CUST00703,2028-09-18,2028-11-17,925.43,389.67,Partial,60
RPY0005059,LOAN000203,CUST00703,2028-10-18,2028-10-18,925.43,925.43,Paid,0
RPY0005060,LOAN000203,CUST00703,2028-11-17,2028-11-17,925.43,925.43,Paid,0
RPY0005061,LOAN000203,CUST00703,2028-12-17,2028-12-17,925.43,925.43,Paid,0
RPY0005062,LOAN000203,CUST00703,2029-01-16,2029-01-16,925.43,925.43,Paid,0
RPY0005063,LOAN000203,CUST00703,2029-02-15,2029-02-15,925.43,925.43,Paid,0
RPY0005064,LOAN000203,CUST00703,2029-03-17,2029-03-17,925.43,925.43,Paid,0
RPY0005065,LOAN000203,CUST00703,2029-04-16,2029-04-16,925.43,925.43,Paid,0
RPY0005066,LOAN000203,CUST00703,2029-05-16,2029-05-21,925.43,925.43,Late,5
RPY0005067,LOAN000203,CUST00703,2029-06-15,2029-06-20,925.43,925.43,Late,5
RPY0005068,LOAN000203,CUST00703,2029-07-15,2029-07-15,925.43,925.43,Paid,0
RPY0005069,LOAN000203,CUST00703,2029-08-14,2029-08-14,925.43,925.43,Paid,0
RPY0005070,LOAN000203,CUST00703,2029-09-13,2029-09-13,925.43,925.43,Paid,0
RPY0005071,LOAN000203,CUST00703,2029-10-13,2029-10-13,925.43,925.43,Paid,0
RPY0005072,LOAN000203,CUST00703,2029-11-12,2029-11-12,925.43,925.43,Paid,0
RPY0005073,LOAN000203,CUST00703,2029-12-12,2029-12-12,925.43,925.43,Paid,0
RPY0005074,LOAN000203,CUST00703,2030-01-11,2030-01-11,925.43,925.43,Paid,0
RPY0005075,LOAN000203,CUST00703,2030-02-10,,925.43,0.0,Missed,60
RPY0005076,LOAN000203,CUST00703,2030-03-12,2030-03-12,925.43,925.43,Paid,0
RPY0005077,LOAN000203,CUST00703,2030-04-11,2030-04-11,925.43,925.43,Paid,0
RPY0005078,LOAN000203,CUST00703,2030-05-11,,925.43,0.0,Missed,60
RPY0005079,LOAN000203,CUST00703,2030-06-10,2030-06-10,925.43,925.43,Paid,0
RPY0005080,LOAN000203,CUST00703,2030-07-10,2030-07-10,925.43,925.43,Paid,0
RPY0005081,LOAN000203,CUST00703,2030-08-09,2030-08-09,925.43,925.43,Paid,0
RPY0005082,LOAN000203,CUST00703,2030-09-08,2030-09-08,925.43,925.43,Paid,0
RPY0005083,LOAN000204,CUST00704,2025-10-14,2025-10-14,1226.35,1226.35,Paid,0
RPY0005084,LOAN000204,CUST00704,2025-11-13,2025-11-13,1226.35,1226.35,Paid,0
RPY0005085,LOAN000204,CUST00704,2025-12-13,2025-12-13,1226.35,1226.35,Paid,0
RPY0005086,LOAN000204,CUST00704,2026-01-12,2026-01-12,1226.35,1226.35,Paid,0
RPY0005087,LOAN000204,CUST00704,2026-02-11,2026-03-13,1226.35,1226.35,Late,30
RPY0005088,LOAN000204,CUST00704,2026-03-13,2026-03-13,1226.35,1226.35,Paid,0
RPY0005089,LOAN000204,CUST00704,2026-04-12,2026-04-12,1226.35,1226.35,Paid,0
RPY0005090,LOAN000204,CUST00704,2026-05-12,2026-05-12,1226.35,1226.35,Paid,0
RPY0005091,LOAN000204,CUST00704,2026-06-11,2026-06-16,1226.35,1226.35,Late,5
RPY0005092,LOAN000204,CUST00704,2026-07-11,,1226.35,0.0,Missed,30
RPY0005093,LOAN000204,CUST00704,2026-08-10,2026-08-10,1226.35,1226.35,Paid,0
RPY0005094,LOAN000204,CUST00704,2026-09-09,2026-09-09,1226.35,1226.35,Paid,0
RPY0005095,LOAN000204,CUST00704,2026-10-09,2026-10-09,1226.35,1226.35,Paid,0
RPY0005096,LOAN000204,CUST00704,2026-11-08,,1226.35,0.0,Missed,90
RPY0005097,LOAN000204,CUST00704,2026-12-08,2026-12-23,1226.35,627.05,Partial,15
RPY0005098,LOAN000204,CUST00704,2027-01-07,2027-01-07,1226.35,1226.35,Paid,0
RPY0005099,LOAN000204,CUST00704,2027-02-06,2027-02-06,1226.35,1226.35,Paid,0
RPY0005100,LOAN000204,CUST00704,2027-03-08,2027-03-08,1226.35,1226.35,Paid,0
RPY0005101,LOAN000204,CUST00704,2027-04-07,2027-04-07,1226.35,1226.35,Paid,0
RPY0005102,LOAN000204,CUST00704,2027-05-07,2027-05-07,1226.35,1226.35,Paid,0
RPY0005103,LOAN000204,CUST00704,2027-06-06,2027-06-06,1226.35,1226.35,Paid,0
RPY0005104,LOAN000204,CUST00704,2027-07-06,2027-07-06,1226.35,1226.35,Paid,0
RPY0005105,LOAN000204,CUST00704,2027-08-05,2027-08-05,1226.35,1226.35,Paid,0
RPY0005106,LOAN000204,CUST00704,2027-09-04,2027-09-09,1226.35,1226.35,Late,5
RPY0005107,LOAN000204,CUST00704,2027-10-04,2027-11-03,1226.35,1226.35,Late,30
RPY0005108,LOAN000204,CUST00704,2027-11-03,,1226.35,0.0,Missed,30
RPY0005109,LOAN000204,CUST00704,2027-12-03,,1226.35,0.0,Missed,60
RPY0005110,LOAN000204,CUST00704,2028-01-02,,1226.35,0.0,Missed,120
RPY0005111,LOAN000204,CUST00704,2028-02-01,,1226.35,0.0,Missed,60
RPY0005112,LOAN000204,CUST00704,2028-03-02,,1226.35,0.0,Missed,60
RPY0005113,LOAN000204,CUST00704,2028-04-01,,1226.35,0.0,Missed,30
RPY0005114,LOAN000204,CUST00704,2028-05-01,,1226.35,0.0,Missed,90
RPY0005115,LOAN000204,CUST00704,2028-05-31,,1226.35,0.0,Missed,60
RPY0005116,LOAN000204,CUST00704,2028-06-30,,1226.35,0.0,Missed,90
RPY0005117,LOAN000204,CUST00704,2028-07-30,2028-08-29,1226.35,712.63,Partial,30
RPY0005118,LOAN000204,CUST00704,2028-08-29,,1226.35,0.0,Missed,120
RPY0005119,LOAN000204,CUST00704,2028-09-28,2028-10-13,1226.35,785.18,Partial,15
RPY0005120,LOAN000204,CUST00704,2028-10-28,,1226.35,0.0,Missed,90
RPY0005121,LOAN000204,CUST00704,2028-11-27,2028-12-07,1226.35,1226.35,Late,10
RPY0005122,LOAN000204,CUST00704,2028-12-27,,1226.35,0.0,Missed,30
RPY0005123,LOAN000204,CUST00704,2029-01-26,,1226.35,0.0,Missed,90
RPY0005124,LOAN000204,CUST00704,2029-02-25,2029-04-26,1226.35,745.48,Partial,60
RPY0005125,LOAN000204,CUST00704,2029-03-27,,1226.35,0.0,Missed,90
RPY0005126,LOAN000204,CUST00704,2029-04-26,,1226.35,0.0,Missed,90
RPY0005127,LOAN000204,CUST00704,2029-05-26,,1226.35,0.0,Missed,30
RPY0005128,LOAN000204,CUST00704,2029-06-25,,1226.35,0.0,Missed,30
RPY0005129,LOAN000204,CUST00704,2029-07-25,,1226.35,0.0,Missed,90
RPY0005130,LOAN000204,CUST00704,2029-08-24,,1226.35,0.0,Missed,90
RPY0005131,LOAN000205,CUST00708,2027-01-08,2027-01-23,1344.39,1344.39,Late,15
RPY0005132,LOAN000205,CUST00708,2027-02-07,2027-02-07,1344.39,1344.39,Paid,0
RPY0005133,LOAN000205,CUST00708,2027-03-09,2027-03-09,1344.39,1344.39,Paid,0
RPY0005134,LOAN000205,CUST00708,2027-04-08,2027-04-08,1344.39,1344.39,Paid,0
RPY0005135,LOAN000205,CUST00708,2027-05-08,2027-05-23,1344.39,1344.39,Late,15
RPY0005136,LOAN000205,CUST00708,2027-06-07,2027-06-07,1344.39,1344.39,Paid,0
RPY0005137,LOAN000205,CUST00708,2027-07-07,2027-07-07,1344.39,1344.39,Paid,0
RPY0005138,LOAN000205,CUST00708,2027-08-06,,1344.39,0.0,Missed,120
RPY0005139,LOAN000205,CUST00708,2027-09-05,2027-09-05,1344.39,1344.39,Paid,0
RPY0005140,LOAN000205,CUST00708,2027-10-05,2027-10-15,1344.39,1344.39,Late,10
RPY0005141,LOAN000205,CUST00708,2027-11-04,2027-11-09,1344.39,1344.39,Late,5
RPY0005142,LOAN000205,CUST00708,2027-12-04,2027-12-04,1344.39,1344.39,Paid,0
RPY0005143,LOAN000206,CUST00710,2024-08-30,2024-08-30,993.7,993.7,Paid,0
RPY0005144,LOAN000206,CUST00710,2024-09-29,2024-09-29,993.7,993.7,Paid,0
RPY0005145,LOAN000206,CUST00710,2024-10-29,2024-11-13,993.7,438.98,Partial,15
RPY0005146,LOAN000206,CUST00710,2024-11-28,2024-11-28,993.7,993.7,Paid,0
RPY0005147,LOAN000206,CUST00710,2024-12-28,2024-12-28,993.7,993.7,Paid,0
RPY0005148,LOAN000206,CUST00710,2025-01-27,2025-01-27,993.7,993.7,Paid,0
RPY0005149,LOAN000206,CUST00710,2025-02-26,2025-02-26,993.7,993.7,Paid,0
RPY0005150,LOAN000206,CUST00710,2025-03-28,2025-03-28,993.7,993.7,Paid,0
RPY0005151,LOAN000206,CUST00710,2025-04-27,2025-04-27,993.7,993.7,Paid,0
RPY0005152,LOAN000206,CUST00710,2025-05-27,2025-05-27,993.7,993.7,Paid,0
RPY0005153,LOAN000206,CUST00710,2025-06-26,2025-06-26,993.7,993.7,Paid,0
RPY0005154,LOAN000206,CUST00710,2025-07-26,2025-07-26,993.7,993.7,Paid,0
RPY0005155,LOAN000207,CUST00718,2025-03-11,,4468.12,0.0,Missed,90
RPY0005156,LOAN000207,CUST00718,2025-04-10,2025-04-10,4468.12,4468.12,Paid,0
RPY0005157,LOAN000207,CUST00718,2025-05-10,2025-05-10,4468.12,4468.12,Paid,0
RPY0005158,LOAN000207,CUST00718,2025-06-09,2025-06-09,4468.12,4468.12,Paid,0
RPY0005159,LOAN000207,CUST00718,2025-07-09,2025-07-14,4468.12,4468.12,Late,5
RPY0005160,LOAN000207,CUST00718,2025-08-08,2025-08-08,4468.12,4468.12,Paid,0
RPY0005161,LOAN000207,CUST00718,2025-09-07,2025-09-07,4468.12,4468.12,Paid,0
RPY0005162,LOAN000207,CUST00718,2025-10-07,2025-10-07,4468.12,4468.12,Paid,0
RPY0005163,LOAN000207,CUST00718,2025-11-06,2025-11-06,4468.12,4468.12,Paid,0
RPY0005164,LOAN000207,CUST00718,2025-12-06,2025-12-06,4468.12,4468.12,Paid,0
RPY0005165,LOAN000207,CUST00718,2026-01-05,2026-01-05,4468.12,4468.12,Paid,0
RPY0005166,LOAN000207,CUST00718,2026-02-04,2026-02-04,4468.12,4468.12,Paid,0
RPY0005167,LOAN000207,CUST00718,2026-03-06,2026-03-06,4468.12,4468.12,Paid,0
RPY0005168,LOAN000207,CUST00718,2026-04-05,2026-04-05,4468.12,4468.12,Paid,0
RPY0005169,LOAN000207,CUST00718,2026-05-05,2026-05-05,4468.12,4468.12,Paid,0
RPY0005170,LOAN000207,CUST00718,2026-06-04,2026-06-04,4468.12,4468.12,Paid,0
RPY0005171,LOAN000207,CUST00718,2026-07-04,2026-07-04,4468.12,4468.12,Paid,0
RPY0005172,LOAN000207,CUST00718,2026-08-03,2026-08-03,4468.12,4468.12,Paid,0
RPY0005173,LOAN000208,CUST00726,2025-05-27,2025-05-27,8868.74,8868.74,Paid,0
RPY0005174,LOAN000208,CUST00726,2025-06-26,2025-06-26,8868.74,8868.74,Paid,0
RPY0005175,LOAN000208,CUST00726,2025-07-26,2025-07-26,8868.74,8868.74,Paid,0
RPY0005176,LOAN000208,CUST00726,2025-08-25,2025-08-25,8868.74,8868.74,Paid,0
RPY0005177,LOAN000208,CUST00726,2025-09-24,2025-09-29,8868.74,8868.74,Late,5
RPY0005178,LOAN000208,CUST00726,2025-10-24,2025-10-24,8868.74,8868.74,Paid,0
RPY0005179,LOAN000208,CUST00726,2025-11-23,2025-11-23,8868.74,8868.74,Paid,0
RPY0005180,LOAN000208,CUST00726,2025-12-23,2025-12-23,8868.74,8868.74,Paid,0
RPY0005181,LOAN000208,CUST00726,2026-01-22,2026-01-22,8868.74,8868.74,Paid,0
RPY0005182,LOAN000208,CUST00726,2026-02-21,2026-03-23,8868.74,8868.74,Late,30
RPY0005183,LOAN000208,CUST00726,2026-03-23,2026-03-23,8868.74,8868.74,Paid,0
RPY0005184,LOAN000208,CUST00726,2026-04-22,2026-06-21,8868.74,2892.79,Partial,60
RPY0005185,LOAN000209,CUST00726,2024-09-30,2024-09-30,18047.89,18047.89,Paid,0
RPY0005186,LOAN000209,CUST00726,2024-10-30,2024-10-30,18047.89,18047.89,Paid,0
RPY0005187,LOAN000209,CUST00726,2024-11-29,2024-11-29,18047.89,18047.89,Paid,0
RPY0005188,LOAN000209,CUST00726,2024-12-29,2024-12-29,18047.89,18047.89,Paid,0
RPY0005189,LOAN000209,CUST00726,2025-01-28,2025-01-28,18047.89,18047.89,Paid,0
RPY0005190,LOAN000209,CUST00726,2025-02-27,2025-02-27,18047.89,18047.89,Paid,0
RPY0005191,LOAN000210,CUST00730,2024-08-17,2024-08-17,254.19,254.19,Paid,0
RPY0005192,LOAN000210,CUST00730,2024-09-16,2024-09-16,254.19,254.19,Paid,0
RPY0005193,LOAN000210,CUST00730,2024-10-16,2024-10-16,254.19,254.19,Paid,0
RPY0005194,LOAN000210,CUST00730,2024-11-15,2024-11-15,254.19,254.19,Paid,0
RPY0005195,LOAN000210,CUST00730,2024-12-15,2024-12-15,254.19,254.19,Paid,0
RPY0005196,LOAN000210,CUST00730,2025-01-14,2025-02-28,254.19,254.19,Late,45
RPY0005197,LOAN000210,CUST00730,2025-02-13,2025-04-14,254.19,123.83,Partial,60
RPY0005198,LOAN000210,CUST00730,2025-03-15,2025-03-15,254.19,254.19,Paid,0
RPY0005199,LOAN000210,CUST00730,2025-04-14,2025-05-14,254.19,170.66,Partial,30
RPY0005200,LOAN000210,CUST00730,2025-05-14,2025-05-14,254.19,254.19,Paid,0
RPY0005201,LOAN000210,CUST00730,2025-06-13,2025-06-13,254.19,254.19,Paid,0
RPY0005202,LOAN000210,CUST00730,2025-07-13,2025-07-13,254.19,254.19,Paid,0
RPY0005203,LOAN000210,CUST00730,2025-08-12,2025-08-12,254.19,254.19,Paid,0
RPY0005204,LOAN000210,CUST00730,2025-09-11,2025-09-11,254.19,254.19,Paid,0
RPY0005205,LOAN000210,CUST00730,2025-10-11,2025-10-11,254.19,254.19,Paid,0
RPY0005206,LOAN000210,CUST00730,2025-11-10,,254.19,0.0,Missed,60
RPY0005207,LOAN000210,CUST00730,2025-12-10,2025-12-10,254.19,254.19,Paid,0
RPY0005208,LOAN000210,CUST00730,2026-01-09,2026-01-09,254.19,254.19,Paid,0
RPY0005209,LOAN000210,CUST00730,2026-02-08,2026-02-08,254.19,254.19,Paid,0
RPY0005210,LOAN000210,CUST00730,2026-03-10,2026-03-10,254.19,254.19,Paid,0
RPY0005211,LOAN000210,CUST00730,2026-04-09,2026-04-09,254.19,254.19,Paid,0
RPY0005212,LOAN000210,CUST00730,2026-05-09,2026-05-09,254.19,254.19,Paid,0
RPY0005213,LOAN000210,CUST00730,2026-06-08,2026-06-08,254.19,254.19,Paid,0
RPY0005214,LOAN000210,CUST00730,2026-07-08,2026-07-08,254.19,254.19,Paid,0
RPY0005215,LOAN000210,CUST00730,2026-08-07,2026-08-07,254.19,254.19,Paid,0
RPY0005216,LOAN000210,CUST00730,2026-09-06,2026-09-21,254.19,254.19,Late,15
RPY0005217,LOAN000210,CUST00730,2026-10-06,2026-10-06,254.19,254.19,Paid,0
RPY0005218,LOAN000210,CUST00730,2026-11-05,2026-11-05,254.19,254.19,Paid,0
RPY0005219,LOAN000210,CUST00730,2026-12-05,2026-12-05,254.19,254.19,Paid,0
RPY0005220,LOAN000210,CUST00730,2027-01-04,2027-01-04,254.19,254.19,Paid,0
RPY0005221,LOAN000210,CUST00730,2027-02-03,2027-02-03,254.19,254.19,Paid,0
RPY0005222,LOAN000210,CUST00730,2027-03-05,2027-03-05,254.19,254.19,Paid,0
RPY0005223,LOAN000210,CUST00730,2027-04-04,2027-04-04,254.19,254.19,Paid,0
